下料批次号,零件号,面料号,零件外轮廓线坐标
L0005,s000031,M0005,"[[12768, 330], [12772, 326], [12774, 325], [12774, 324], [12775, 323], [12777, 322], [12778, 321], [12781, 319], [12782, 319], [12782, 318], [12783, 317], [12786, 316], [12787, 315], [12792, 313], [12795, 311], [12798, 310], [12799, 310], [12801, 309], [12803, 309], [12806, 308], [12808, 308], [12823, 307], [12965, 308], [12969, 309], [12971, 312], [12972, 315], [12970, 369], [12969, 373], [12965, 376], [12798, 376], [12792, 377], [12789, 377], [12787, 378], [12773, 382], [12769, 382], [12765, 378], [12753, 356], [12752, 352], [12754, 349], [12762, 339], [12763, 338], [12764, 335], [12769, 330]]"
L0005,s000032,M0005,"[[1596, 955], [1598, 958], [1599, 961], [1599, 1035], [1598, 1039], [1595, 1041], [1592, 1042], [965, 1042], [961, 1041], [959, 1038], [958, 1035], [958, 961], [959, 957], [962, 955], [965, 954], [1592, 954]]"
L0005,s000033,M0005,"[[8108, 1], [8110, 4], [8111, 7], [8111, 75], [8110, 79], [8107, 81], [8104, 82], [8036, 82], [8032, 81], [8030, 78], [8029, 75], [8029, 7], [8030, 3], [8033, 1], [8036, 0], [8104, 0]]"
L0005,s000034,M0005,"[[9157, 1456], [9173, 1454], [9193, 1452], [9214, 1449], [9254, 1441], [9256, 1440], [9287, 1434], [9315, 1430], [9331, 1427], [9338, 1427], [9345, 1426], [9347, 1426], [9350, 1425], [9358, 1425], [9365, 1424], [9371, 1424], [9377, 1423], [9381, 1424], [9384, 1426], [9385, 1430], [9386, 1445], [9385, 1448], [9382, 1451], [9372, 1456], [9363, 1462], [9360, 1463], [9360, 1464], [9357, 1466], [9356, 1467], [9354, 1468], [9353, 1469], [9348, 1473], [9340, 1481], [9337, 1485], [9336, 1487], [9333, 1490], [9333, 1491], [9332, 1492], [9330, 1496], [9330, 1497], [9329, 1499], [9329, 1500], [9328, 1503], [9327, 1505], [9327, 1508], [9326, 1511], [9326, 1517], [9325, 1520], [9325, 1536], [9326, 1538], [9326, 1544], [9327, 1546], [9327, 1555], [9328, 1557], [9328, 1565], [9327, 1569], [9324, 1571], [9321, 1572], [9267, 1575], [9229, 1576], [9204, 1577], [9181, 1578], [9179, 1578], [9155, 1580], [9129, 1583], [9089, 1588], [9087, 1588], [9065, 1590], [9054, 1592], [9047, 1592], [9025, 1594], [9016, 1595], [8977, 1597], [8937, 1598], [8903, 1599], [8868, 1600], [8819, 1600], [8817, 1599], [8815, 1600], [8777, 1600], [8773, 1599], [8771, 1596], [8770, 1593], [8772, 1544], [8773, 1513], [8775, 1482], [8778, 1450], [8779, 1446], [8782, 1416], [8786, 1383], [8788, 1379], [8793, 1377], [8830, 1375], [8834, 1375], [9013, 1410], [9015, 1411], [9016, 1411], [9062, 1420], [9063, 1421], [9065, 1420], [9073, 1421], [9077, 1423], [9079, 1427], [9082, 1451], [9090, 1452], [9109, 1454], [9125, 1456], [9140, 1457], [9142, 1457]]"
L0005,s000035,M0005,"[[123, 1529], [125, 1532], [126, 1535], [126, 1593], [125, 1597], [122, 1599], [119, 1600], [61, 1600], [57, 1599], [55, 1596], [54, 1593], [54, 1535], [55, 1531], [58, 1529], [61, 1528], [119, 1528]]"
L0005,s000036,M0005,"[[8885, 1], [8887, 4], [8888, 7], [8888, 183], [8887, 187], [8884, 189], [8881, 190], [8794, 190], [8790, 189], [8788, 186], [8784, 179], [8783, 176], [8783, 7], [8784, 3], [8787, 1], [8790, 0], [8881, 0]]"
L0005,s000037,M0005,"[[12609, 307], [12611, 306], [12614, 305], [12615, 305], [12617, 304], [12620, 303], [12621, 303], [12624, 302], [12627, 302], [12629, 301], [12632, 301], [12635, 300], [12638, 300], [12642, 299], [12669, 299], [12672, 298], [12673, 298], [12676, 297], [12680, 297], [12683, 296], [12687, 296], [12689, 295], [12696, 294], [12697, 293], [12700, 292], [12701, 292], [12702, 291], [12704, 290], [12706, 288], [12709, 286], [12711, 285], [12712, 284], [12714, 283], [12721, 277], [12725, 275], [12729, 276], [12757, 292], [12760, 295], [12761, 299], [12749, 371], [12747, 375], [12742, 377], [12653, 377], [12615, 379], [12603, 380], [12602, 380], [12585, 384], [12581, 384], [12576, 379], [12561, 339], [12561, 335], [12564, 331], [12579, 321], [12595, 313], [12598, 311], [12600, 310], [12603, 309], [12605, 308], [12608, 307]]"
L0005,s000038,M0005,"[[11279, 1565], [11280, 1577], [11281, 1592], [11280, 1596], [11278, 1599], [11274, 1600], [11165, 1600], [11156, 1599], [11051, 1599], [11047, 1598], [11045, 1595], [11044, 1592], [11044, 1556], [11045, 1552], [11049, 1549], [11081, 1541], [11084, 1541], [11103, 1543], [11121, 1543], [11128, 1544], [11150, 1544], [11157, 1545], [11196, 1545], [11203, 1544], [11221, 1544], [11233, 1543], [11269, 1543], [11273, 1544], [11276, 1546], [11277, 1549], [11278, 1557], [11278, 1560]]"
L0005,s000039,M0005,"[[4499, 696], [4496, 698], [4493, 699], [4365, 708], [4341, 710], [4328, 711], [4317, 713], [4314, 714], [4309, 715], [4300, 718], [4298, 720], [4293, 722], [4291, 723], [4288, 725], [4286, 727], [4285, 727], [4285, 728], [4282, 730], [4277, 735], [4273, 743], [4269, 752], [4266, 755], [4262, 756], [4234, 752], [4217, 750], [4167, 743], [4157, 742], [4145, 740], [4134, 739], [4122, 737], [4098, 735], [4088, 733], [4031, 728], [3933, 721], [3931, 721], [3848, 718], [3769, 714], [3689, 710], [3564, 705], [3514, 702], [3465, 699], [3428, 699], [3393, 698], [3322, 698], [3318, 697], [3316, 694], [3315, 691], [3315, 463], [3316, 459], [3319, 457], [3322, 456], [3393, 455], [3462, 454], [3465, 454], [3516, 452], [3579, 451], [3639, 448], [3699, 444], [3825, 439], [3879, 436], [3930, 433], [3933, 432], [3975, 428], [4057, 420], [4150, 411], [4199, 406], [4228, 402], [4231, 402], [4318, 396], [4322, 395], [4371, 394], [4386, 394], [4395, 395], [4416, 395], [4423, 396], [4430, 396], [4432, 397], [4440, 397], [4451, 398], [4452, 398], [4457, 399], [4465, 399], [4472, 400], [4473, 400], [4479, 401], [4491, 402], [4502, 403], [4511, 404], [4515, 406], [4517, 409], [4517, 412], [4513, 452], [4512, 453], [4513, 455], [4508, 514], [4506, 546], [4504, 577], [4504, 578], [4503, 614], [4500, 680], [4500, 692]]"
L0005,s000040,M0005,"[[13295, 1067], [13318, 1065], [13362, 1064], [13384, 1063], [13439, 1063], [13441, 1064], [13443, 1063], [13516, 1063], [13550, 1065], [13589, 1068], [13593, 1069], [13595, 1072], [13596, 1076], [13594, 1090], [13591, 1095], [13562, 1113], [13526, 1132], [13522, 1134], [13518, 1137], [13517, 1137], [13514, 1138], [13512, 1140], [13509, 1142], [13507, 1143], [13504, 1145], [13499, 1148], [13498, 1148], [13495, 1150], [13488, 1155], [13482, 1160], [13481, 1161], [13474, 1167], [13467, 1175], [13466, 1176], [13465, 1180], [13462, 1182], [13462, 1183], [13460, 1188], [13459, 1189], [13459, 1190], [13458, 1192], [13458, 1195], [13457, 1198], [13456, 1200], [13456, 1203], [13455, 1206], [13455, 1213], [13454, 1215], [13454, 1232], [13455, 1239], [13455, 1241], [13456, 1247], [13458, 1255], [13458, 1257], [13456, 1267], [13454, 1271], [13450, 1273], [13448, 1273], [13407, 1267], [13387, 1265], [13368, 1263], [13365, 1263], [13347, 1261], [13327, 1260], [13292, 1258], [13256, 1257], [13189, 1257], [13165, 1259], [13147, 1259], [13129, 1260], [13126, 1260], [13093, 1263], [13041, 1267], [13008, 1271], [13006, 1272], [12966, 1285], [12962, 1285], [12959, 1283], [12957, 1280], [12911, 1106], [12911, 1102], [12914, 1098], [12916, 1097], [12957, 1086], [12958, 1086], [12960, 1085], [13018, 1072], [13077, 1058], [13082, 1058], [13086, 1063], [13097, 1094], [13112, 1091], [13127, 1089], [13137, 1087], [13139, 1086], [13145, 1085], [13154, 1084], [13163, 1082], [13178, 1080], [13190, 1078], [13225, 1073], [13249, 1071], [13271, 1069], [13274, 1069]]"
L0005,s000041,M0005,"[[12457, 1244], [12454, 1241], [12437, 1210], [12436, 1206], [12438, 1203], [12442, 1198], [12446, 1194], [12447, 1191], [12448, 1190], [12449, 1188], [12455, 1182], [12458, 1180], [12460, 1178], [12462, 1177], [12465, 1174], [12469, 1172], [12470, 1171], [12472, 1170], [12473, 1169], [12475, 1168], [12480, 1166], [12483, 1165], [12484, 1164], [12487, 1163], [12490, 1163], [12492, 1162], [12496, 1162], [12499, 1161], [12510, 1161], [12543, 1160], [12555, 1160], [12560, 1159], [12569, 1159], [12574, 1158], [12578, 1158], [12582, 1157], [12588, 1157], [12591, 1156], [12594, 1156], [12597, 1155], [12599, 1155], [12602, 1154], [12603, 1154], [12606, 1153], [12608, 1152], [12612, 1152], [12615, 1151], [12616, 1151], [12618, 1150], [12619, 1150], [12629, 1145], [12633, 1142], [12636, 1140], [12640, 1141], [12659, 1150], [12662, 1152], [12663, 1156], [12660, 1232], [12659, 1236], [12655, 1239], [12574, 1239], [12565, 1238], [12496, 1238], [12482, 1239], [12478, 1240], [12474, 1240], [12471, 1241], [12470, 1241], [12467, 1242], [12461, 1245]]"
L0005,s000042,M0005,"[[7696, 341], [7694, 375], [7693, 379], [7688, 382], [7649, 388], [7578, 397], [7516, 405], [7512, 406], [7490, 408], [7481, 409], [7480, 409], [7476, 410], [7475, 410], [7453, 412], [7444, 412], [7411, 415], [7377, 416], [7327, 417], [7288, 417], [7249, 416], [7194, 415], [7190, 415], [7163, 413], [7101, 409], [7075, 405], [7049, 400], [7048, 400], [7038, 398], [7035, 398], [7032, 397], [7027, 396], [7023, 394], [7018, 393], [7016, 392], [7011, 390], [7009, 390], [7006, 389], [7001, 387], [7000, 387], [6995, 385], [6987, 381], [6987, 382], [6983, 381], [6982, 380], [6972, 375], [6963, 369], [6961, 368], [6960, 367], [6958, 366], [6954, 362], [6951, 361], [6943, 353], [6943, 352], [6942, 352], [6941, 351], [6941, 350], [6938, 347], [6934, 339], [6933, 336], [6932, 335], [6931, 332], [6931, 330], [6930, 328], [6930, 327], [6929, 325], [6928, 322], [6928, 318], [6927, 315], [6927, 310], [6904, 309], [6900, 308], [6897, 304], [6897, 302], [6909, 129], [6910, 125], [6914, 122], [6957, 122], [6989, 121], [7064, 121], [7071, 122], [7111, 122], [7121, 123], [7142, 123], [7144, 124], [7152, 124], [7158, 125], [7163, 125], [7171, 126], [7199, 129], [7198, 122], [7199, 118], [7201, 115], [7206, 114], [7232, 119], [7258, 123], [7259, 123], [7265, 124], [7274, 124], [7277, 125], [7314, 125], [7319, 124], [7346, 122], [7371, 120], [7396, 116], [7449, 108], [7453, 109], [7456, 112], [7460, 122], [7462, 126], [7464, 129], [7465, 130], [7465, 132], [7466, 132], [7467, 133], [7468, 135], [7469, 135], [7470, 136], [7474, 138], [7475, 139], [7478, 140], [7485, 142], [7487, 142], [7495, 143], [7514, 143], [7517, 142], [7521, 142], [7524, 141], [7528, 141], [7531, 140], [7536, 140], [7538, 139], [7541, 138], [7546, 138], [7547, 137], [7557, 134], [7573, 130], [7574, 130], [7576, 129], [7588, 125], [7601, 120], [7609, 116], [7616, 113], [7619, 112], [7620, 112], [7621, 111], [7624, 109], [7629, 108], [7629, 107], [7632, 105], [7638, 103], [7642, 101], [7643, 100], [7647, 97], [7648, 97], [7654, 94], [7660, 90], [7667, 86], [7672, 83], [7676, 82], [7680, 83], [7682, 86], [7682, 87], [7686, 92], [7692, 102], [7696, 107], [7697, 108], [7699, 112], [7701, 114], [7702, 117], [7703, 118], [7706, 124], [7708, 127], [7709, 129], [7711, 132], [7712, 134], [7712, 135], [7714, 138], [7715, 140], [7715, 141], [7718, 146], [7719, 148], [7719, 149], [7721, 152], [7722, 155], [7723, 157], [7723, 159], [7725, 162], [7732, 183], [7736, 193], [7750, 236], [7759, 257], [7759, 261], [7757, 264], [7753, 266], [7743, 268], [7721, 273], [7710, 276], [7707, 288], [7707, 291]]"
L0005,s000043,M0005,"[[3363, 921], [3365, 924], [3366, 927], [3366, 995], [3365, 999], [3362, 1001], [3359, 1002], [3141, 1003], [3137, 1002], [3135, 999], [3134, 996], [3134, 927], [3135, 923], [3138, 921], [3141, 920], [3359, 920]]"
L0005,s000044,M0005,"[[6179, 1020], [6176, 1022], [6173, 1023], [5952, 1022], [5948, 1021], [5946, 1018], [5945, 1015], [5946, 978], [5947, 974], [5952, 971], [5985, 964], [5987, 964], [6002, 966], [6022, 968], [6040, 968], [6043, 969], [6075, 969], [6082, 970], [6097, 970], [6103, 969], [6137, 969], [6143, 968], [6174, 968], [6178, 969], [6180, 972], [6181, 976], [6180, 984], [6180, 1016]]"
L0005,s000045,M0005,"[[5669, 1302], [5668, 1353], [5667, 1356], [5666, 1401], [5666, 1404], [5665, 1444], [5665, 1510], [5667, 1530], [5669, 1548], [5669, 1550], [5670, 1559], [5669, 1563], [5666, 1566], [5661, 1567], [5657, 1566], [5638, 1566], [5621, 1565], [5603, 1564], [5586, 1564], [5568, 1563], [5551, 1562], [5530, 1562], [5523, 1561], [5510, 1561], [5495, 1564], [5486, 1567], [5484, 1567], [5482, 1568], [5481, 1569], [5480, 1569], [5477, 1570], [5475, 1572], [5472, 1573], [5472, 1574], [5469, 1576], [5464, 1581], [5458, 1589], [5453, 1597], [5450, 1599], [5445, 1600], [5415, 1593], [5368, 1581], [5326, 1572], [5284, 1564], [5240, 1555], [5195, 1547], [5166, 1542], [5138, 1538], [5136, 1538], [5104, 1534], [5071, 1531], [5037, 1528], [5003, 1526], [4945, 1522], [4888, 1519], [4830, 1517], [4773, 1516], [4771, 1515], [4610, 1515], [4606, 1514], [4604, 1511], [4603, 1508], [4602, 1308], [4603, 1304], [4606, 1302], [4609, 1301], [4691, 1302], [4771, 1302], [4774, 1301], [4810, 1300], [4848, 1298], [4923, 1294], [4999, 1289], [5074, 1283], [5138, 1276], [5140, 1276], [5197, 1271], [5244, 1265], [5291, 1260], [5344, 1253], [5346, 1253], [5357, 1252], [5368, 1250], [5370, 1250], [5378, 1249], [5382, 1248], [5387, 1248], [5395, 1246], [5400, 1245], [5406, 1244], [5413, 1243], [5419, 1242], [5430, 1240], [5439, 1238], [5441, 1238], [5479, 1236], [5480, 1236], [5511, 1240], [5538, 1242], [5546, 1243], [5561, 1244], [5562, 1244], [5565, 1245], [5574, 1245], [5589, 1247], [5603, 1248], [5618, 1249], [5624, 1249], [5630, 1250], [5638, 1250], [5653, 1251], [5664, 1252], [5668, 1253], [5670, 1256], [5671, 1259], [5671, 1270]]"
L0005,s000046,M0005,"[[22, 781], [8, 783], [4, 782], [1, 780], [0, 776], [0, 643], [2, 638], [27, 612], [32, 610], [40, 610], [45, 612], [71, 636], [73, 641], [73, 769], [72, 773], [67, 776], [53, 778], [40, 780], [36, 780]]"
L0005,s000047,M0005,"[[14121, 379], [14146, 377], [14170, 375], [14207, 373], [14209, 374], [14211, 373], [14236, 373], [14261, 372], [14296, 372], [14304, 373], [14359, 373], [14363, 374], [14365, 377], [14366, 381], [14365, 391], [14363, 394], [14361, 396], [14340, 408], [14311, 426], [14310, 427], [14306, 429], [14302, 432], [14298, 434], [14294, 437], [14290, 439], [14289, 440], [14287, 441], [14286, 442], [14284, 443], [14278, 449], [14274, 452], [14271, 454], [14260, 465], [14257, 469], [14253, 473], [14252, 475], [14250, 477], [14248, 481], [14247, 482], [14247, 483], [14246, 484], [14246, 485], [14245, 486], [14245, 487], [14244, 489], [14244, 491], [14243, 493], [14243, 496], [14242, 499], [14242, 505], [14241, 507], [14241, 516], [14242, 518], [14242, 520], [14243, 528], [14245, 540], [14245, 542], [14249, 558], [14249, 562], [14247, 571], [14245, 574], [14241, 576], [14239, 576], [14197, 571], [14175, 569], [14155, 567], [14153, 566], [14138, 566], [14122, 565], [14093, 564], [14074, 564], [14065, 563], [14028, 563], [14024, 564], [14006, 564], [13996, 565], [13991, 565], [13976, 566], [13942, 568], [13940, 568], [13907, 571], [13881, 573], [13855, 576], [13822, 581], [13819, 581], [13772, 590], [13768, 589], [13765, 587], [13764, 584], [13731, 411], [13732, 407], [13734, 404], [13737, 403], [13783, 394], [13786, 394], [13822, 388], [13903, 371], [13905, 371], [13914, 369], [13919, 369], [13923, 374], [13934, 405], [13975, 398], [14012, 393], [14044, 388], [14079, 383], [14082, 383]]"
L0005,s000048,M0005,"[[13075, 485], [13077, 484], [13078, 484], [13080, 483], [13081, 483], [13083, 482], [13084, 482], [13086, 481], [13088, 481], [13090, 480], [13093, 479], [13099, 479], [13101, 478], [13120, 478], [13128, 477], [13250, 477], [13254, 478], [13256, 481], [13257, 485], [13250, 540], [13248, 544], [13243, 546], [13123, 546], [13101, 547], [13080, 548], [13066, 549], [13065, 549], [13048, 553], [13044, 553], [13039, 549], [13027, 518], [13027, 513], [13030, 509], [13045, 499], [13060, 491], [13063, 489], [13065, 488], [13074, 485]]"
L0005,s000049,M0005,"[[1649, 1], [1651, 4], [1652, 7], [1652, 75], [1651, 79], [1648, 81], [1645, 82], [1427, 83], [1423, 82], [1421, 79], [1420, 76], [1420, 7], [1421, 3], [1424, 1], [1427, 0], [1645, 0]]"
L0005,s000050,M0005,"[[9851, 1307], [9848, 1309], [9845, 1310], [9667, 1310], [9663, 1309], [9661, 1306], [9660, 1303], [9659, 1289], [9660, 1288], [9659, 1286], [9659, 1209], [9660, 1205], [9663, 1203], [9666, 1202], [9758, 1202], [9844, 1203], [9848, 1204], [9850, 1207], [9851, 1210], [9851, 1222], [9852, 1226], [9852, 1303]]"
L0005,s000051,M0005,"[[8187, 1597], [8137, 1596], [8134, 1596], [8074, 1592], [8044, 1589], [8019, 1586], [7994, 1581], [7993, 1581], [7983, 1579], [7982, 1579], [7979, 1578], [7977, 1578], [7974, 1577], [7969, 1576], [7965, 1574], [7960, 1573], [7955, 1571], [7953, 1571], [7950, 1570], [7945, 1568], [7942, 1567], [7932, 1562], [7932, 1563], [7928, 1562], [7927, 1561], [7917, 1556], [7908, 1550], [7904, 1548], [7902, 1546], [7900, 1545], [7894, 1539], [7892, 1538], [7890, 1536], [7890, 1535], [7889, 1535], [7887, 1533], [7887, 1532], [7886, 1532], [7884, 1529], [7882, 1525], [7881, 1524], [7879, 1519], [7876, 1513], [7876, 1511], [7875, 1509], [7875, 1508], [7874, 1506], [7873, 1503], [7873, 1498], [7872, 1496], [7872, 1491], [7849, 1490], [7845, 1489], [7842, 1485], [7842, 1482], [7854, 1334], [7856, 1331], [7859, 1328], [7901, 1328], [7934, 1327], [8012, 1327], [8022, 1328], [8053, 1328], [8064, 1329], [8088, 1329], [8094, 1330], [8100, 1330], [8106, 1331], [8117, 1332], [8127, 1333], [8138, 1334], [8146, 1335], [8146, 1328], [8147, 1324], [8151, 1321], [8154, 1321], [8170, 1323], [8171, 1323], [8178, 1325], [8182, 1325], [8186, 1326], [8193, 1327], [8196, 1327], [8199, 1328], [8202, 1328], [8206, 1329], [8212, 1329], [8217, 1330], [8224, 1330], [8226, 1331], [8273, 1331], [8278, 1330], [8287, 1330], [8290, 1329], [8297, 1329], [8301, 1328], [8308, 1328], [8320, 1326], [8345, 1323], [8398, 1314], [8402, 1315], [8405, 1318], [8408, 1326], [8410, 1328], [8412, 1333], [8414, 1336], [8414, 1337], [8415, 1337], [8416, 1339], [8417, 1340], [8418, 1340], [8419, 1342], [8423, 1344], [8424, 1345], [8434, 1349], [8435, 1348], [8452, 1349], [8459, 1348], [8465, 1348], [8468, 1347], [8473, 1347], [8475, 1346], [8478, 1345], [8482, 1345], [8484, 1344], [8503, 1340], [8517, 1335], [8518, 1335], [8519, 1334], [8543, 1325], [8560, 1317], [8565, 1315], [8569, 1313], [8570, 1312], [8576, 1309], [8579, 1307], [8583, 1305], [8586, 1303], [8592, 1300], [8597, 1296], [8603, 1293], [8609, 1289], [8613, 1288], [8617, 1289], [8619, 1291], [8621, 1294], [8626, 1303], [8629, 1306], [8631, 1309], [8634, 1313], [8634, 1314], [8636, 1316], [8640, 1324], [8644, 1330], [8644, 1331], [8645, 1332], [8647, 1336], [8649, 1339], [8651, 1343], [8651, 1344], [8654, 1349], [8656, 1353], [8657, 1357], [8657, 1358], [8660, 1363], [8661, 1365], [8661, 1366], [8663, 1369], [8664, 1371], [8667, 1380], [8671, 1390], [8672, 1395], [8687, 1436], [8695, 1457], [8695, 1461], [8693, 1464], [8690, 1466], [8681, 1468], [8662, 1471], [8652, 1472], [8650, 1482], [8649, 1484], [8649, 1486], [8636, 1537], [8634, 1570], [8633, 1574], [8628, 1577], [8589, 1582], [8519, 1588], [8457, 1593], [8449, 1594], [8427, 1596], [8416, 1596], [8406, 1597], [8395, 1598], [8386, 1598], [8353, 1599], [8318, 1599], [8269, 1598], [8232, 1598]]"
L0005,s000052,M0005,"[[8868, 191], [8870, 194], [8871, 197], [8871, 265], [8870, 269], [8867, 271], [8864, 272], [8796, 272], [8792, 271], [8790, 268], [8789, 265], [8789, 197], [8790, 193], [8793, 191], [8796, 190], [8864, 190]]"
L0005,s000053,M0005,"[[10683, 159], [10685, 162], [10686, 165], [10685, 239], [10684, 243], [10682, 245], [10673, 251], [10669, 252], [10496, 252], [10492, 251], [10490, 248], [10489, 245], [10489, 165], [10490, 161], [10493, 159], [10496, 158], [10679, 158]]"
