下料批次号,零件号,面料号,零件外轮廓线坐标
L0004,s000223,M0004,"[[14075.0, 1203.0], [14078.299999999988, 1203.0], [14079.899999999994, 1203.1], [14081.5, 1203.1], [14083.100000000006, 1203.0], [14084.899999999994, 1203.0], [14091.799999999988, 1202.8], [14098.600000000006, 1202.3], [14105.399999999994, 1201.5], [14113.5, 1200.1], [14121.299999999988, 1198.0], [14128.700000000012, 1195.1], [14134.200000000012, 1192.0], [14139.5, 1188.2], [14144.399999999994, 1183.9], [14146.700000000012, 1181.6], [14148.899999999994, 1179.1], [14151.0, 1176.6], [14154.299999999988, 1172.2], [14157.200000000012, 1167.8], [14159.799999999988, 1163.2], [14161.399999999994, 1159.8], [14162.899999999994, 1156.0], [14167.700000000012, 1143.4], [14336.799999999988, 1187.9], [14334.899999999994, 1197.8], [14332.799999999988, 1208.2], [14330.5, 1219.7], [14328.399999999994, 1230.7], [14327.299999999988, 1236.0], [14327.200000000012, 1236.5], [14326.299999999988, 1241.8], [14325.200000000012, 1247.4], [14323.899999999994, 1255.3], [14322.600000000006, 1263.3], [14321.5, 1271.2], [14320.799999999988, 1277.8], [14320.200000000012, 1284.5], [14318.700000000012, 1300.5], [13831.200000000012, 1300.5], [13829.700000000012, 1284.5], [13829.100000000006, 1277.8], [13828.399999999994, 1271.2], [13827.299999999988, 1263.3], [13826.0, 1255.3], [13824.700000000012, 1247.4], [13823.700000000012, 1241.8], [13822.700000000012, 1236.5], [13822.600000000006, 1236.0], [13821.600000000006, 1230.7], [13819.399999999994, 1219.7], [13817.100000000006, 1208.2], [13815.0, 1197.8], [13813.100000000006, 1187.9], [13982.200000000012, 1143.4], [13987.0, 1156.0], [13988.5, 1159.8], [13990.100000000006, 1163.2], [13992.700000000012, 1167.8], [13995.600000000006, 1172.2], [13998.899999999994, 1176.6], [14001.0, 1179.1], [14003.200000000012, 1181.6], [14005.5, 1183.9], [14010.399999999994, 1188.2], [14015.700000000012, 1192.0], [14021.200000000012, 1195.1], [14028.600000000006, 1198.0], [14036.399999999994, 1200.1], [14044.5, 1201.5], [14051.299999999988, 1202.3], [14058.100000000006, 1202.8], [14065.0, 1203.0], [14066.799999999988, 1203.0], [14068.399999999994, 1203.1], [14070.0, 1203.1], [14071.600000000006, 1203.0], [14075.0, 1203.0]]"
L0004,s000224,M0004,"[[2251.0, 718.0], [2251.0, 750.4000000000001], [2111.0, 750.3], [2111.0, 717.9000000000001], [2251.0, 718.0]]"
L0004,s000225,M0004,"[[5137.0, 1295.0], [5137.0, 1365.0], [5000.0, 1365.0], [5000.0, 1342.0], [4981.799999999988, 1342.0], [4965.0, 1321.0], [4965.0, 1313.9], [4980.200000000012, 1295.0], [5137.0, 1295.0]]"
L0004,s000226,M0004,"[[71.0, 858.0], [72.89999999999418, 858.7], [73.89999999999418, 859.1], [80.20000000001164, 861.2], [86.5, 863.1], [93.0, 864.7], [99.5, 866.1], [112.60000000000582, 868.2], [127.0, 869.7], [134.10000000000582, 870.0], [141.29999999998836, 870.1], [148.39999999999418, 869.9], [155.5, 869.3], [165.70000000001164, 867.8], [175.79999999998836, 865.5], [180.79999999998836, 864.1], [185.70000000001164, 862.5], [195.29999999998836, 858.7], [204.5, 854.1], [213.20000000001164, 848.7], [219.0, 844.3], [224.39999999999418, 839.5], [226.89999999999418, 837.0], [229.39999999999418, 834.3], [234.10000000000582, 828.8], [238.20000000001164, 822.9], [241.79999999998836, 816.9], [245.5, 808.6], [248.60000000000582, 799.9], [251.5, 790.7], [251.60000000000582, 790.3], [252.0, 789.1], [254.39999999999418, 781.4], [260.79999999998836, 781.6], [267.70000000001164, 781.8], [386.5, 786.4], [445.79999999998836, 787.9], [486.79999999998836, 787.8], [527.6000000000058, 787.0], [568.7999999999884, 785.4], [614.1000000000058, 782.7], [660.0, 779.4], [715.3999999999942, 775.0], [716.2000000000116, 783.8], [716.2999999999884, 784.7], [716.3999999999942, 785.6], [718.1000000000058, 799.5], [720.3999999999942, 813.2], [723.2000000000116, 826.9], [726.3999999999942, 840.5], [733.7000000000116, 867.9], [745.5, 907.5], [751.2999999999884, 927.5], [756.6000000000058, 947.5999999999999], [761.3999999999942, 968.0999999999999], [765.1000000000058, 988.7], [766.6000000000058, 1000.9000000000001], [767.7000000000116, 1013.0999999999999], [768.5, 1025.1], [769.0, 1037.2], [769.5, 1061.3], [769.5, 1243.6], [769.0, 1267.6], [768.5, 1279.8], [767.7000000000116, 1291.8], [766.6000000000058, 1303.9], [765.1000000000058, 1316.1], [761.3999999999942, 1336.8], [756.6000000000058, 1357.3], [751.2999999999884, 1377.4], [745.5, 1397.3], [733.7000000000116, 1436.9], [726.3999999999942, 1464.3], [723.2000000000116, 1478.0], [720.3999999999942, 1491.7], [718.1000000000058, 1505.4], [716.3999999999942, 1519.3], [716.2999999999884, 1520.1], [716.2000000000116, 1521.0], [715.3999999999942, 1529.9], [660.0, 1525.5], [614.1000000000058, 1522.1], [568.7999999999884, 1519.5], [527.6000000000058, 1517.9], [486.79999999998836, 1517.0], [445.79999999998836, 1517.0], [386.5, 1518.5], [267.70000000001164, 1523.0], [263.6000000000058, 1523.1], [261.0, 1523.2], [254.39999999999418, 1523.4], [252.0, 1515.8], [251.70000000001164, 1514.9], [251.5, 1514.0], [248.60000000000582, 1504.9], [245.5, 1496.2], [241.79999999998836, 1488.0], [238.20000000001164, 1481.9], [234.10000000000582, 1476.1], [229.39999999999418, 1470.5], [226.89999999999418, 1467.9], [224.39999999999418, 1465.4], [219.0, 1460.5], [213.20000000001164, 1456.1], [204.5, 1450.7], [195.29999999998836, 1446.2], [185.70000000001164, 1442.3], [180.79999999998836, 1440.8], [175.79999999998836, 1439.3], [165.70000000001164, 1437.0], [155.5, 1435.5], [148.39999999999418, 1435.0], [141.29999999998836, 1434.8], [134.10000000000582, 1434.8], [127.0, 1435.2], [112.60000000000582, 1436.6], [99.5, 1438.8], [92.89999999999418, 1440.2], [86.5, 1441.8], [80.20000000001164, 1443.6], [73.89999999999418, 1445.7], [72.89999999999418, 1446.1], [72.20000000001164, 1446.4], [71.0, 1446.9], [61.60000000000582, 1450.4], [7.7000000000116415, 1282.0], [19.0, 1277.7], [22.60000000000582, 1276.4], [25.60000000000582, 1275.2], [32.60000000000582, 1272.1], [39.39999999999418, 1268.6], [45.79999999998836, 1264.7], [48.89999999999418, 1262.5], [52.0, 1260.0], [54.89999999999418, 1257.5], [58.29999999998836, 1254.2], [61.39999999999418, 1250.7], [64.29999999998836, 1247.0], [66.29999999998836, 1244.0], [68.10000000000582, 1240.9], [69.60000000000582, 1237.7], [70.29999999998836, 1235.9], [44.70000000001164, 1235.9], [44.70000000001164, 1193.9], [37.70000000001164, 1193.9], [29.70000000001164, 1185.9], [29.70000000001164, 1147.9], [37.70000000001164, 1139.9], [74.29999999998836, 1139.9], [74.20000000001164, 1137.9], [74.20000000001164, 1135.9], [74.10000000000582, 1134.2], [73.89999999999418, 1133.0], [73.79999999998836, 1131.8], [73.5, 1129.9], [73.79999999998836, 1128.0], [74.0, 1126.9], [74.10000000000582, 1125.7], [74.20000000001164, 1124.0], [74.20000000001164, 1122.0], [74.29999999998836, 1119.3], [74.29999999998836, 1118.4], [74.39999999999418, 1117.3], [74.39999999999418, 1113.8], [74.5, 1112.1], [74.5, 1109.4], [74.60000000000582, 1107.0], [74.60000000000582, 1102.8], [74.5, 1100.4], [74.39999999999418, 1097.7], [74.39999999999418, 1092.4], [74.29999999998836, 1091.4], [74.29999999998836, 1090.5], [74.20000000001164, 1087.9], [74.20000000001164, 1085.9], [74.10000000000582, 1084.2], [73.89999999999418, 1083.0], [73.79999999998836, 1081.8], [73.60000000000582, 1080.6], [72.60000000000582, 1076.0], [71.29999999998836, 1071.5], [69.60000000000582, 1067.2], [68.10000000000582, 1063.9], [66.29999999998836, 1060.8], [64.29999999998836, 1057.8], [61.39999999999418, 1054.2], [58.29999999998836, 1050.6], [54.89999999999418, 1047.3], [52.0, 1044.8], [48.89999999999418, 1042.4], [45.79999999998836, 1040.2], [39.39999999999418, 1036.2], [32.60000000000582, 1032.7], [25.60000000000582, 1029.6], [22.60000000000582, 1028.4], [7.7000000000116415, 1022.9000000000001], [61.60000000000582, 854.4], [71.0, 858.0]]"
L0004,s000227,M0004,"[[15051.0, 189.0], [15051.0, 173.0], [15330.200000000012, 173.0], [15330.200000000012, 234.70000000000005], [15330.0, 237.5], [15329.899999999994, 239.30000000000018], [15329.399999999994, 241.80000000000018], [15328.700000000012, 244.5], [15327.700000000012, 247.0999999999999], [15326.700000000012, 249.4000000000001], [15325.399999999994, 251.69999999999982], [15324.0, 254.0], [15322.299999999988, 256.0], [15320.5, 257.8000000000002], [15316.799999999988, 260.5], [15312.799999999988, 262.8000000000002], [15308.5, 264.3000000000002], [15304.5, 265.5], [15300.100000000006, 266.1999999999998], [15296.100000000006, 266.5], [15085.100000000006, 266.5], [15081.100000000006, 266.1999999999998], [15076.700000000012, 265.5], [15072.700000000012, 264.3000000000002], [15068.399999999994, 262.8000000000002], [15064.399999999994, 260.5], [15060.700000000012, 257.8000000000002], [15058.899999999994, 256.0], [15057.200000000012, 254.0], [15055.799999999988, 251.69999999999982], [15054.5, 249.4000000000001], [15053.5, 247.0999999999999], [15052.5, 244.5], [15051.799999999988, 241.80000000000018], [15051.299999999988, 239.30000000000018], [15051.200000000012, 237.5], [15051.0, 234.70000000000005], [15051.0, 189.0]]"
L0004,s000228,M0004,"[[2807.0, 1474.0], [2807.0, 1458.0], [3089.2000000000116, 1458.0], [3089.2000000000116, 1519.6999999999998], [3089.0, 1522.8000000000002], [3088.899999999994, 1524.5], [3088.399999999994, 1527.1999999999998], [3087.7000000000116, 1529.9], [3086.7000000000116, 1532.6999999999998], [3085.600000000006, 1535.1], [3084.2999999999884, 1537.4], [3082.7000000000116, 1539.9], [3081.0, 1542.0], [3079.0, 1544.0], [3075.2000000000116, 1546.8000000000002], [3071.0, 1549.1999999999998], [3066.600000000006, 1550.6999999999998], [3062.399999999994, 1551.9], [3057.899999999994, 1552.6999999999998], [3053.7000000000116, 1553.0], [2842.600000000006, 1553.0], [2838.399999999994, 1552.6999999999998], [2833.899999999994, 1551.9], [2829.7000000000116, 1550.6999999999998], [2825.2999999999884, 1549.1999999999998], [2821.100000000006, 1546.8000000000002], [2817.2000000000116, 1544.0], [2815.2000000000116, 1542.0], [2813.5, 1539.9], [2812.0, 1537.4], [2810.7000000000116, 1535.1], [2809.600000000006, 1532.6999999999998], [2808.5, 1529.9], [2807.899999999994, 1527.1999999999998], [2807.399999999994, 1524.5], [2807.2000000000116, 1522.8000000000002], [2807.0, 1519.6999999999998], [2807.0, 1474.0]]"
L0004,s000229,M0004,"[[14982.0, 1144.0], [14982.0, 1128.0], [15264.200000000012, 1128.0], [15264.200000000012, 1189.7], [15264.0, 1192.8], [15263.899999999994, 1194.4], [15263.399999999994, 1197.2], [15262.700000000012, 1199.9], [15261.700000000012, 1202.7], [15260.600000000006, 1205.1], [15259.299999999988, 1207.4], [15257.700000000012, 1209.9], [15256.0, 1212.0], [15254.0, 1214.0], [15250.200000000012, 1216.8], [15246.0, 1219.1], [15241.600000000006, 1220.7], [15237.399999999994, 1221.9], [15232.899999999994, 1222.7], [15228.700000000012, 1223.0], [15017.600000000006, 1223.0], [15013.399999999994, 1222.7], [15008.899999999994, 1221.9], [15004.700000000012, 1220.7], [15000.299999999988, 1219.1], [14996.100000000006, 1216.8], [14992.200000000012, 1214.0], [14990.200000000012, 1212.0], [14988.5, 1209.9], [14987.0, 1207.4], [14985.700000000012, 1205.1], [14984.600000000006, 1202.7], [14983.5, 1199.9], [14982.899999999994, 1197.2], [14982.399999999994, 1194.4], [14982.200000000012, 1192.8], [14982.0, 1189.7], [14982.0, 1144.0]]"
L0004,s000230,M0004,"[[13893.0, 902.0], [13872.399999999994, 898.8], [13862.100000000006, 897.3], [13850.399999999994, 895.5999999999999], [13839.600000000006, 894.0999999999999], [13834.100000000006, 893.4000000000001], [13822.399999999994, 892.0], [13820.399999999994, 891.8], [13818.200000000012, 891.5], [13807.700000000012, 890.2], [13797.200000000012, 889.3], [13783.200000000012, 888.0], [13769.100000000006, 887.0], [13755.200000000012, 886.0999999999999], [13741.100000000006, 885.5], [13724.899999999994, 885.0], [13708.399999999994, 884.5999999999999], [13687.5, 884.5], [13643.0, 884.5], [13622.100000000006, 884.7], [13605.600000000006, 885.0], [13589.399999999994, 885.5999999999999], [13575.299999999988, 886.2], [13561.399999999994, 887.0999999999999], [13547.299999999988, 888.0999999999999], [13533.399999999994, 889.3], [13522.799999999988, 890.4000000000001], [13512.299999999988, 891.5999999999999], [13510.200000000012, 891.9000000000001], [13508.100000000006, 892.0999999999999], [13506.0, 892.4000000000001], [13502.600000000006, 892.8], [13496.5, 893.5999999999999], [13490.899999999994, 894.2], [13480.100000000006, 895.8], [13468.5, 897.5], [13458.100000000006, 899.0], [13437.5, 902.0999999999999], [13433.399999999994, 821.7], [13453.700000000012, 824.5999999999999], [13465.299999999988, 826.0999999999999], [13477.399999999994, 827.5999999999999], [13489.299999999988, 828.9000000000001], [13492.0, 829.0999999999999], [13493.600000000006, 829.2], [13495.799999999988, 829.3], [13497.200000000012, 829.4000000000001], [13498.799999999988, 829.5], [13499.899999999994, 829.5999999999999], [13510.200000000012, 830.0999999999999], [13520.799999999988, 830.5], [13531.200000000012, 830.7], [13549.100000000006, 830.7], [13566.5, 830.4000000000001], [13574.100000000006, 830.2], [13581.700000000012, 830.0], [13594.100000000006, 829.5999999999999], [13604.0, 829.4000000000001], [13621.299999999988, 829.2], [13631.5, 829.0999999999999], [13665.200000000012, 829.0999999999999], [13699.0, 829.0], [13709.100000000006, 829.2], [13726.5, 829.4000000000001], [13731.700000000012, 829.5], [13736.399999999994, 829.5999999999999], [13741.200000000012, 829.7], [13748.799999999988, 829.9000000000001], [13756.399999999994, 830.0999999999999], [13764.0, 830.3], [13781.399999999994, 830.7], [13799.299999999988, 830.5999999999999], [13809.700000000012, 830.4000000000001], [13820.299999999988, 830.0], [13830.600000000006, 829.5], [13831.700000000012, 829.4000000000001], [13833.299999999988, 829.3], [13834.700000000012, 829.2], [13836.899999999994, 829.0], [13838.5, 828.9000000000001], [13841.100000000006, 828.7], [13853.100000000006, 827.5], [13865.100000000006, 826.0], [13876.700000000012, 824.5], [13897.100000000006, 821.5], [13893.0, 902.0]]"
L0004,s000231,M0004,"[[15062.0, 758.0], [15062.0, 742.0], [15341.100000000006, 742.0], [15341.100000000006, 803.6999999999998], [15340.899999999994, 806.4000000000001], [15340.799999999988, 808.1999999999998], [15340.299999999988, 810.8000000000002], [15339.600000000006, 813.4000000000001], [15338.600000000006, 816.0999999999999], [15337.600000000006, 818.3000000000002], [15336.399999999994, 820.5999999999999], [15334.899999999994, 823.0], [15333.299999999988, 824.9000000000001], [15331.399999999994, 826.8000000000002], [15327.799999999988, 829.5], [15323.700000000012, 831.8000000000002], [15319.5, 833.3000000000002], [15315.399999999994, 834.4000000000001], [15311.0, 835.1999999999998], [15307.0, 835.5], [15096.100000000006, 835.5], [15092.0, 835.1999999999998], [15087.600000000006, 834.4000000000001], [15083.600000000006, 833.3000000000002], [15079.299999999988, 831.8000000000002], [15075.299999999988, 829.5], [15071.600000000006, 826.8000000000002], [15069.799999999988, 824.9000000000001], [15068.200000000012, 823.0], [15066.700000000012, 820.5999999999999], [15065.399999999994, 818.3000000000002], [15064.399999999994, 816.0999999999999], [15063.399999999994, 813.4000000000001], [15062.700000000012, 810.8000000000002], [15062.299999999988, 808.1999999999998], [15062.100000000006, 806.4000000000001], [15062.0, 803.6999999999998], [15062.0, 758.0]]"
L0004,s000232,M0004,"[[15797.0, 247.0], [15799.899999999994, 247.60000000000002], [15803.100000000006, 248.39999999999998], [15806.100000000006, 249.29999999999995], [15809.100000000006, 250.5], [15812.100000000006, 251.89999999999998], [15815.100000000006, 253.89999999999998], [15817.899999999994, 256.29999999999995], [15820.0, 258.9], [15821.200000000012, 260.70000000000005], [15822.200000000012, 262.79999999999995], [15823.0, 264.9], [15823.600000000006, 266.9], [15824.0, 268.79999999999995], [15824.399999999994, 270.5], [15826.700000000012, 285.20000000000005], [15816.5, 288.0], [15812.600000000006, 288.79999999999995], [15809.200000000012, 289.5], [15805.299999999988, 290.4000000000001], [15800.299999999988, 291.20000000000005], [15795.399999999994, 291.79999999999995], [15786.100000000006, 292.79999999999995], [15785.299999999988, 292.9000000000001], [15784.600000000006, 292.9000000000001], [15781.899999999994, 293.0999999999999], [15776.200000000012, 293.5], [15766.299999999988, 293.9000000000001], [15753.799999999988, 293.70000000000005], [15741.5, 293.20000000000005], [15729.799999999988, 292.5999999999999], [15726.600000000006, 292.4000000000001], [15720.600000000006, 291.9000000000001], [15719.700000000012, 291.79999999999995], [15718.899999999994, 291.79999999999995], [15718.0, 291.70000000000005], [15698.700000000012, 290.29999999999995], [15678.299999999988, 289.20000000000005], [15672.700000000012, 288.9000000000001], [15665.799999999988, 288.5999999999999], [15659.5, 288.29999999999995], [15658.899999999994, 288.20000000000005], [15657.399999999994, 288.20000000000005], [15633.5, 287.29999999999995], [15619.5, 286.70000000000005], [15590.600000000006, 286.0], [15577.5, 286.0999999999999], [15564.299999999988, 286.0], [15535.5, 286.70000000000005], [15521.399999999994, 287.20000000000005], [15497.600000000006, 288.0999999999999], [15496.600000000006, 288.0999999999999], [15496.100000000006, 288.20000000000005], [15495.5, 288.20000000000005], [15489.100000000006, 288.5], [15482.200000000012, 288.79999999999995], [15476.600000000006, 289.0999999999999], [15456.200000000012, 290.20000000000005], [15436.899999999994, 291.5], [15436.100000000006, 291.5999999999999], [15435.299999999988, 291.70000000000005], [15434.299999999988, 291.70000000000005], [15428.299999999988, 292.20000000000005], [15425.200000000012, 292.4000000000001], [15413.399999999994, 293.0], [15401.200000000012, 293.5999999999999], [15388.700000000012, 293.70000000000005], [15378.700000000012, 293.29999999999995], [15376.5, 293.0999999999999], [15373.0, 292.9000000000001], [15370.600000000006, 292.70000000000005], [15369.600000000006, 292.5999999999999], [15368.899999999994, 292.5999999999999], [15359.5, 291.5999999999999], [15354.700000000012, 291.0], [15349.700000000012, 290.0999999999999], [15345.799999999988, 289.29999999999995], [15342.299999999988, 288.5], [15338.399999999994, 287.70000000000005], [15328.200000000012, 284.9000000000001], [15330.5, 270.29999999999995], [15330.899999999994, 268.6], [15331.399999999994, 266.6], [15332.0, 264.70000000000005], [15332.700000000012, 262.6], [15333.799999999988, 260.5], [15335.0, 258.70000000000005], [15337.100000000006, 256.0], [15339.899999999994, 253.60000000000002], [15342.899999999994, 251.70000000000005], [15345.899999999994, 250.20000000000005], [15348.899999999994, 249.10000000000002], [15351.899999999994, 248.20000000000005], [15355.100000000006, 247.29999999999995], [15358.0, 246.79999999999995], [15360.299999999988, 246.5], [15366.799999999988, 245.70000000000005], [15371.5, 245.20000000000005], [15377.100000000006, 244.70000000000005], [15393.200000000012, 243.29999999999995], [15394.299999999988, 243.29999999999995], [15394.799999999988, 243.20000000000005], [15395.100000000006, 243.20000000000005], [15401.700000000012, 242.79999999999995], [15409.100000000006, 242.29999999999995], [15412.899999999994, 242.10000000000002], [15417.299999999988, 241.89999999999998], [15438.299999999988, 240.70000000000005], [15458.899999999994, 239.79999999999995], [15479.200000000012, 239.0], [15480.299999999988, 239.0], [15484.700000000012, 238.79999999999995], [15486.399999999994, 238.79999999999995], [15489.0, 238.70000000000005], [15500.0, 238.39999999999998], [15515.600000000006, 238.20000000000005], [15524.799999999988, 238.0], [15533.700000000012, 237.89999999999998], [15548.799999999988, 237.70000000000005], [15563.399999999994, 237.60000000000002], [15577.5, 237.70000000000005], [15591.600000000006, 237.60000000000002], [15621.299999999988, 237.89999999999998], [15630.200000000012, 238.0], [15639.399999999994, 238.29999999999995], [15655.0, 238.5], [15666.0, 238.79999999999995], [15670.299999999988, 238.89999999999998], [15674.0, 239.0], [15674.700000000012, 239.10000000000002], [15675.799999999988, 239.10000000000002], [15677.600000000006, 239.20000000000005], [15696.100000000006, 239.89999999999998], [15716.700000000012, 240.89999999999998], [15737.600000000006, 242.0], [15742.100000000006, 242.29999999999995], [15745.899999999994, 242.5], [15750.399999999994, 242.79999999999995], [15759.899999999994, 243.39999999999998], [15760.200000000012, 243.39999999999998], [15760.700000000012, 243.5], [15761.799999999988, 243.5], [15777.799999999988, 244.89999999999998], [15783.5, 245.39999999999998], [15788.200000000012, 245.89999999999998], [15794.700000000012, 246.70000000000005], [15797.0, 247.0]]"
