下料批次号,零件号,面料号,零件外轮廓线坐标
L0005,s000032,M0005,"[[10866, 1513], [10868, 1516], [10869, 1519], [10869, 1593], [10868, 1597], [10865, 1599], [10862, 1600], [10235, 1600], [10231, 1599], [10229, 1596], [10228, 1593], [10228, 1519], [10229, 1515], [10232, 1513], [10235, 1512], [10862, 1512]]"
L0005,s000033,M0005,"[[6657, 1201], [6659, 1204], [6660, 1207], [6660, 1275], [6659, 1279], [6656, 1281], [6653, 1282], [6585, 1282], [6581, 1281], [6579, 1278], [6578, 1275], [6578, 1207], [6579, 1203], [6582, 1201], [6585, 1200], [6653, 1200]]"
L0005,s000034,M0005,"[[387, 463], [403, 461], [423, 459], [444, 456], [484, 448], [486, 447], [517, 441], [545, 437], [561, 434], [568, 434], [575, 433], [577, 433], [580, 432], [588, 432], [595, 431], [601, 431], [607, 430], [611, 431], [614, 433], [615, 437], [616, 452], [615, 455], [612, 458], [602, 463], [593, 469], [590, 470], [590, 471], [587, 473], [586, 474], [584, 475], [583, 476], [578, 480], [570, 488], [567, 492], [566, 494], [563, 497], [563, 498], [562, 499], [560, 503], [560, 504], [559, 506], [559, 507], [558, 510], [557, 512], [557, 515], [556, 518], [556, 524], [555, 527], [555, 543], [556, 545], [556, 551], [557, 553], [557, 562], [558, 564], [558, 572], [557, 576], [554, 578], [551, 579], [497, 582], [459, 583], [434, 584], [411, 585], [409, 585], [385, 587], [359, 590], [319, 595], [317, 595], [295, 597], [284, 599], [277, 599], [255, 601], [246, 602], [207, 604], [167, 605], [133, 606], [98, 607], [49, 607], [47, 606], [45, 607], [7, 607], [3, 606], [1, 603], [0, 600], [2, 551], [3, 520], [5, 489], [8, 457], [9, 453], [12, 423], [16, 390], [18, 386], [23, 384], [60, 382], [64, 382], [243, 417], [245, 418], [246, 418], [292, 427], [293, 428], [295, 427], [303, 428], [307, 430], [309, 434], [312, 458], [320, 459], [339, 461], [355, 463], [370, 464], [372, 464]]"
L0005,s000035,M0005,"[[862, 1522], [864, 1525], [865, 1528], [865, 1586], [864, 1590], [861, 1592], [858, 1593], [800, 1593], [796, 1592], [794, 1589], [793, 1586], [793, 1528], [794, 1524], [797, 1522], [800, 1521], [858, 1521]]"
L0005,s000036,M0005,"[[9224, 1], [9226, 4], [9227, 7], [9227, 183], [9226, 187], [9223, 189], [9220, 190], [9133, 190], [9129, 189], [9127, 186], [9123, 179], [9122, 176], [9122, 7], [9123, 3], [9126, 1], [9129, 0], [9220, 0]]"
L0005,s000037,M0005,"[[13933, 87], [13935, 86], [13938, 85], [13939, 85], [13941, 84], [13944, 83], [13945, 83], [13948, 82], [13951, 82], [13953, 81], [13956, 81], [13959, 80], [13962, 80], [13966, 79], [13993, 79], [13996, 78], [13997, 78], [14000, 77], [14004, 77], [14007, 76], [14011, 76], [14013, 75], [14020, 74], [14021, 73], [14024, 72], [14025, 72], [14026, 71], [14028, 70], [14030, 68], [14033, 66], [14035, 65], [14036, 64], [14038, 63], [14045, 57], [14049, 55], [14053, 56], [14081, 72], [14084, 75], [14085, 79], [14073, 151], [14071, 155], [14066, 157], [13977, 157], [13939, 159], [13927, 160], [13926, 160], [13909, 164], [13905, 164], [13900, 159], [13885, 119], [13885, 115], [13888, 111], [13903, 101], [13919, 93], [13922, 91], [13924, 90], [13927, 89], [13929, 88], [13932, 87]]"
L0005,s000038,M0005,"[[4834, 307], [4835, 319], [4836, 334], [4835, 338], [4833, 341], [4829, 342], [4720, 342], [4711, 341], [4606, 341], [4602, 340], [4600, 337], [4599, 334], [4599, 298], [4600, 294], [4604, 291], [4636, 283], [4639, 283], [4658, 285], [4676, 285], [4683, 286], [4705, 286], [4712, 287], [4751, 287], [4758, 286], [4776, 286], [4788, 285], [4824, 285], [4828, 286], [4831, 288], [4832, 291], [4833, 299], [4833, 302]]"
L0005,s000039,M0005,"[[3509, 302], [3506, 304], [3503, 305], [3375, 314], [3351, 316], [3338, 317], [3327, 319], [3324, 320], [3319, 321], [3310, 324], [3308, 326], [3303, 328], [3301, 329], [3298, 331], [3296, 333], [3295, 333], [3295, 334], [3292, 336], [3287, 341], [3283, 349], [3279, 358], [3276, 361], [3272, 362], [3244, 358], [3227, 356], [3177, 349], [3167, 348], [3155, 346], [3144, 345], [3132, 343], [3108, 341], [3098, 339], [3041, 334], [2943, 327], [2941, 327], [2858, 324], [2779, 320], [2699, 316], [2574, 311], [2524, 308], [2475, 305], [2438, 305], [2403, 304], [2332, 304], [2328, 303], [2326, 300], [2325, 297], [2325, 69], [2326, 65], [2329, 63], [2332, 62], [2403, 61], [2472, 60], [2475, 60], [2526, 58], [2589, 57], [2649, 54], [2709, 50], [2835, 45], [2889, 42], [2940, 39], [2943, 38], [2985, 34], [3067, 26], [3160, 17], [3209, 12], [3238, 8], [3241, 8], [3328, 2], [3332, 1], [3381, 0], [3396, 0], [3405, 1], [3426, 1], [3433, 2], [3440, 2], [3442, 3], [3450, 3], [3461, 4], [3462, 4], [3467, 5], [3475, 5], [3482, 6], [3483, 6], [3489, 7], [3501, 8], [3512, 9], [3521, 10], [3525, 12], [3527, 15], [3527, 18], [3523, 58], [3522, 59], [3523, 61], [3518, 120], [3516, 152], [3514, 183], [3514, 184], [3513, 220], [3510, 286], [3510, 298]]"
L0005,s000040,M0005,"[[13325, 71], [13348, 69], [13392, 68], [13414, 67], [13469, 67], [13471, 68], [13473, 67], [13546, 67], [13580, 69], [13619, 72], [13623, 73], [13625, 76], [13626, 80], [13624, 94], [13621, 99], [13592, 117], [13556, 136], [13552, 138], [13548, 141], [13547, 141], [13544, 142], [13542, 144], [13539, 146], [13537, 147], [13534, 149], [13529, 152], [13528, 152], [13525, 154], [13518, 159], [13512, 164], [13511, 165], [13504, 171], [13497, 179], [13496, 180], [13495, 184], [13492, 186], [13492, 187], [13490, 192], [13489, 193], [13489, 194], [13488, 196], [13488, 199], [13487, 202], [13486, 204], [13486, 207], [13485, 210], [13485, 217], [13484, 219], [13484, 236], [13485, 243], [13485, 245], [13486, 251], [13488, 259], [13488, 261], [13486, 271], [13484, 275], [13480, 277], [13478, 277], [13437, 271], [13417, 269], [13398, 267], [13395, 267], [13377, 265], [13357, 264], [13322, 262], [13286, 261], [13219, 261], [13195, 263], [13177, 263], [13159, 264], [13156, 264], [13123, 267], [13071, 271], [13038, 275], [13036, 276], [12996, 289], [12992, 289], [12989, 287], [12987, 284], [12941, 110], [12941, 106], [12944, 102], [12946, 101], [12987, 90], [12988, 90], [12990, 89], [13048, 76], [13107, 62], [13112, 62], [13116, 67], [13127, 98], [13142, 95], [13157, 93], [13167, 91], [13169, 90], [13175, 89], [13184, 88], [13193, 86], [13208, 84], [13220, 82], [13255, 77], [13279, 75], [13301, 73], [13304, 73]]"
L0005,s000041,M0005,"[[12746, 1231], [12743, 1228], [12726, 1197], [12725, 1193], [12727, 1190], [12731, 1185], [12735, 1181], [12736, 1178], [12737, 1177], [12738, 1175], [12744, 1169], [12747, 1167], [12749, 1165], [12751, 1164], [12754, 1161], [12758, 1159], [12759, 1158], [12761, 1157], [12762, 1156], [12764, 1155], [12769, 1153], [12772, 1152], [12773, 1151], [12776, 1150], [12779, 1150], [12781, 1149], [12785, 1149], [12788, 1148], [12799, 1148], [12832, 1147], [12844, 1147], [12849, 1146], [12858, 1146], [12863, 1145], [12867, 1145], [12871, 1144], [12877, 1144], [12880, 1143], [12883, 1143], [12886, 1142], [12888, 1142], [12891, 1141], [12892, 1141], [12895, 1140], [12897, 1139], [12901, 1139], [12904, 1138], [12905, 1138], [12907, 1137], [12908, 1137], [12918, 1132], [12922, 1129], [12925, 1127], [12929, 1128], [12948, 1137], [12951, 1139], [12952, 1143], [12949, 1219], [12948, 1223], [12944, 1226], [12863, 1226], [12854, 1225], [12785, 1225], [12771, 1226], [12767, 1227], [12763, 1227], [12760, 1228], [12759, 1228], [12756, 1229], [12750, 1232]]"
L0005,s000042,M0005,"[[7529, 669], [7527, 703], [7526, 707], [7521, 710], [7482, 716], [7411, 725], [7349, 733], [7345, 734], [7323, 736], [7314, 737], [7313, 737], [7309, 738], [7308, 738], [7286, 740], [7277, 740], [7244, 743], [7210, 744], [7160, 745], [7121, 745], [7082, 744], [7027, 743], [7023, 743], [6996, 741], [6934, 737], [6908, 733], [6882, 728], [6881, 728], [6871, 726], [6868, 726], [6865, 725], [6860, 724], [6856, 722], [6851, 721], [6849, 720], [6844, 718], [6842, 718], [6839, 717], [6834, 715], [6833, 715], [6828, 713], [6820, 709], [6820, 710], [6816, 709], [6815, 708], [6805, 703], [6796, 697], [6794, 696], [6793, 695], [6791, 694], [6787, 690], [6784, 689], [6776, 681], [6776, 680], [6775, 680], [6774, 679], [6774, 678], [6771, 675], [6767, 667], [6766, 664], [6765, 663], [6764, 660], [6764, 658], [6763, 656], [6763, 655], [6762, 653], [6761, 650], [6761, 646], [6760, 643], [6760, 638], [6737, 637], [6733, 636], [6730, 632], [6730, 630], [6742, 457], [6743, 453], [6747, 450], [6790, 450], [6822, 449], [6897, 449], [6904, 450], [6944, 450], [6954, 451], [6975, 451], [6977, 452], [6985, 452], [6991, 453], [6996, 453], [7004, 454], [7032, 457], [7031, 450], [7032, 446], [7034, 443], [7039, 442], [7065, 447], [7091, 451], [7092, 451], [7098, 452], [7107, 452], [7110, 453], [7147, 453], [7152, 452], [7179, 450], [7204, 448], [7229, 444], [7282, 436], [7286, 437], [7289, 440], [7293, 450], [7295, 454], [7297, 457], [7298, 458], [7298, 460], [7299, 460], [7300, 461], [7301, 463], [7302, 463], [7303, 464], [7307, 466], [7308, 467], [7311, 468], [7318, 470], [7320, 470], [7328, 471], [7347, 471], [7350, 470], [7354, 470], [7357, 469], [7361, 469], [7364, 468], [7369, 468], [7371, 467], [7374, 466], [7379, 466], [7380, 465], [7390, 462], [7406, 458], [7407, 458], [7409, 457], [7421, 453], [7434, 448], [7442, 444], [7449, 441], [7452, 440], [7453, 440], [7454, 439], [7457, 437], [7462, 436], [7462, 435], [7465, 433], [7471, 431], [7475, 429], [7476, 428], [7480, 425], [7481, 425], [7487, 422], [7493, 418], [7500, 414], [7505, 411], [7509, 410], [7513, 411], [7515, 414], [7515, 415], [7519, 420], [7525, 430], [7529, 435], [7530, 436], [7532, 440], [7534, 442], [7535, 445], [7536, 446], [7539, 452], [7541, 455], [7542, 457], [7544, 460], [7545, 462], [7545, 463], [7547, 466], [7548, 468], [7548, 469], [7551, 474], [7552, 476], [7552, 477], [7554, 480], [7555, 483], [7556, 485], [7556, 487], [7558, 490], [7565, 511], [7569, 521], [7583, 564], [7592, 585], [7592, 589], [7590, 592], [7586, 594], [7576, 596], [7554, 601], [7543, 604], [7540, 616], [7540, 619]]"
L0005,s000043,M0005,"[[5445, 1], [5447, 4], [5448, 7], [5448, 75], [5447, 79], [5444, 81], [5441, 82], [5223, 83], [5219, 82], [5217, 79], [5216, 76], [5216, 7], [5217, 3], [5220, 1], [5223, 0], [5441, 0]]"
L0005,s000044,M0005,"[[8550, 1019], [8547, 1021], [8544, 1022], [8323, 1021], [8319, 1020], [8317, 1017], [8316, 1014], [8317, 977], [8318, 973], [8323, 970], [8356, 963], [8358, 963], [8373, 965], [8393, 967], [8411, 967], [8414, 968], [8446, 968], [8453, 969], [8468, 969], [8474, 968], [8508, 968], [8514, 967], [8545, 967], [8549, 968], [8551, 971], [8552, 975], [8551, 983], [8551, 1015]]"
L0005,s000045,M0005,"[[5663, 348], [5662, 399], [5661, 402], [5660, 447], [5660, 450], [5659, 490], [5659, 556], [5661, 576], [5663, 594], [5663, 596], [5664, 605], [5663, 609], [5660, 612], [5655, 613], [5651, 612], [5632, 612], [5615, 611], [5597, 610], [5580, 610], [5562, 609], [5545, 608], [5524, 608], [5517, 607], [5504, 607], [5489, 610], [5480, 613], [5478, 613], [5476, 614], [5475, 615], [5474, 615], [5471, 616], [5469, 618], [5466, 619], [5466, 620], [5463, 622], [5458, 627], [5452, 635], [5447, 643], [5444, 645], [5439, 646], [5409, 639], [5362, 627], [5320, 618], [5278, 610], [5234, 601], [5189, 593], [5160, 588], [5132, 584], [5130, 584], [5098, 580], [5065, 577], [5031, 574], [4997, 572], [4939, 568], [4882, 565], [4824, 563], [4767, 562], [4765, 561], [4604, 561], [4600, 560], [4598, 557], [4597, 554], [4596, 354], [4597, 350], [4600, 348], [4603, 347], [4685, 348], [4765, 348], [4768, 347], [4804, 346], [4842, 344], [4917, 340], [4993, 335], [5068, 329], [5132, 322], [5134, 322], [5191, 317], [5238, 311], [5285, 306], [5338, 299], [5340, 299], [5351, 298], [5362, 296], [5364, 296], [5372, 295], [5376, 294], [5381, 294], [5389, 292], [5394, 291], [5400, 290], [5407, 289], [5413, 288], [5424, 286], [5433, 284], [5435, 284], [5473, 282], [5474, 282], [5505, 286], [5532, 288], [5540, 289], [5555, 290], [5556, 290], [5559, 291], [5568, 291], [5583, 293], [5597, 294], [5612, 295], [5618, 295], [5624, 296], [5632, 296], [5647, 297], [5658, 298], [5662, 299], [5664, 302], [5665, 305], [5665, 316]]"
L0005,s000046,M0005,"[[2272, 224], [2258, 226], [2254, 225], [2251, 223], [2250, 219], [2250, 86], [2252, 81], [2277, 55], [2282, 53], [2290, 53], [2295, 55], [2321, 79], [2323, 84], [2323, 212], [2322, 216], [2317, 219], [2303, 221], [2290, 223], [2286, 223]]"
L0005,s000047,M0005,"[[13879, 164], [13904, 162], [13928, 160], [13965, 158], [13967, 159], [13969, 158], [13994, 158], [14019, 157], [14054, 157], [14062, 158], [14117, 158], [14121, 159], [14123, 162], [14124, 166], [14123, 176], [14121, 179], [14119, 181], [14098, 193], [14069, 211], [14068, 212], [14064, 214], [14060, 217], [14056, 219], [14052, 222], [14048, 224], [14047, 225], [14045, 226], [14044, 227], [14042, 228], [14036, 234], [14032, 237], [14029, 239], [14018, 250], [14015, 254], [14011, 258], [14010, 260], [14008, 262], [14006, 266], [14005, 267], [14005, 268], [14004, 269], [14004, 270], [14003, 271], [14003, 272], [14002, 274], [14002, 276], [14001, 278], [14001, 281], [14000, 284], [14000, 290], [13999, 292], [13999, 301], [14000, 303], [14000, 305], [14001, 313], [14003, 325], [14003, 327], [14007, 343], [14007, 347], [14005, 356], [14003, 359], [13999, 361], [13997, 361], [13955, 356], [13933, 354], [13913, 352], [13911, 351], [13896, 351], [13880, 350], [13851, 349], [13832, 349], [13823, 348], [13786, 348], [13782, 349], [13764, 349], [13754, 350], [13749, 350], [13734, 351], [13700, 353], [13698, 353], [13665, 356], [13639, 358], [13613, 361], [13580, 366], [13577, 366], [13530, 375], [13526, 374], [13523, 372], [13522, 369], [13489, 196], [13490, 192], [13492, 189], [13495, 188], [13541, 179], [13544, 179], [13580, 173], [13661, 156], [13663, 156], [13672, 154], [13677, 154], [13681, 159], [13692, 190], [13733, 183], [13770, 178], [13802, 173], [13837, 168], [13840, 168]]"
L0005,s000048,M0005,"[[14308, 1037], [14310, 1036], [14311, 1036], [14313, 1035], [14314, 1035], [14316, 1034], [14317, 1034], [14319, 1033], [14321, 1033], [14323, 1032], [14326, 1031], [14332, 1031], [14334, 1030], [14353, 1030], [14361, 1029], [14483, 1029], [14487, 1030], [14489, 1033], [14490, 1037], [14483, 1092], [14481, 1096], [14476, 1098], [14356, 1098], [14334, 1099], [14313, 1100], [14299, 1101], [14298, 1101], [14281, 1105], [14277, 1105], [14272, 1101], [14260, 1070], [14260, 1065], [14263, 1061], [14278, 1051], [14293, 1043], [14296, 1041], [14298, 1040], [14307, 1037]]"
L0005,s000049,M0005,"[[2970, 1231], [2972, 1234], [2973, 1237], [2973, 1305], [2972, 1309], [2969, 1311], [2966, 1312], [2748, 1313], [2744, 1312], [2742, 1309], [2741, 1306], [2741, 1237], [2742, 1233], [2745, 1231], [2748, 1230], [2966, 1230]]"
L0005,s000050,M0005,"[[2876, 960], [2873, 962], [2870, 963], [2692, 963], [2688, 962], [2686, 959], [2685, 956], [2684, 942], [2685, 941], [2684, 939], [2684, 862], [2685, 858], [2688, 856], [2691, 855], [2783, 855], [2869, 856], [2873, 857], [2875, 860], [2876, 863], [2876, 875], [2877, 879], [2877, 956]]"
L0005,s000051,M0005,"[[7881, 1313], [7831, 1312], [7828, 1312], [7768, 1308], [7738, 1305], [7713, 1302], [7688, 1297], [7687, 1297], [7677, 1295], [7676, 1295], [7673, 1294], [7671, 1294], [7668, 1293], [7663, 1292], [7659, 1290], [7654, 1289], [7649, 1287], [7647, 1287], [7644, 1286], [7639, 1284], [7636, 1283], [7626, 1278], [7626, 1279], [7622, 1278], [7621, 1277], [7611, 1272], [7602, 1266], [7598, 1264], [7596, 1262], [7594, 1261], [7588, 1255], [7586, 1254], [7584, 1252], [7584, 1251], [7583, 1251], [7581, 1249], [7581, 1248], [7580, 1248], [7578, 1245], [7576, 1241], [7575, 1240], [7573, 1235], [7570, 1229], [7570, 1227], [7569, 1225], [7569, 1224], [7568, 1222], [7567, 1219], [7567, 1214], [7566, 1212], [7566, 1207], [7543, 1206], [7539, 1205], [7536, 1201], [7536, 1198], [7548, 1050], [7550, 1047], [7553, 1044], [7595, 1044], [7628, 1043], [7706, 1043], [7716, 1044], [7747, 1044], [7758, 1045], [7782, 1045], [7788, 1046], [7794, 1046], [7800, 1047], [7811, 1048], [7821, 1049], [7832, 1050], [7840, 1051], [7840, 1044], [7841, 1040], [7845, 1037], [7848, 1037], [7864, 1039], [7865, 1039], [7872, 1041], [7876, 1041], [7880, 1042], [7887, 1043], [7890, 1043], [7893, 1044], [7896, 1044], [7900, 1045], [7906, 1045], [7911, 1046], [7918, 1046], [7920, 1047], [7967, 1047], [7972, 1046], [7981, 1046], [7984, 1045], [7991, 1045], [7995, 1044], [8002, 1044], [8014, 1042], [8039, 1039], [8092, 1030], [8096, 1031], [8099, 1034], [8102, 1042], [8104, 1044], [8106, 1049], [8108, 1052], [8108, 1053], [8109, 1053], [8110, 1055], [8111, 1056], [8112, 1056], [8113, 1058], [8117, 1060], [8118, 1061], [8128, 1065], [8129, 1064], [8146, 1065], [8153, 1064], [8159, 1064], [8162, 1063], [8167, 1063], [8169, 1062], [8172, 1061], [8176, 1061], [8178, 1060], [8197, 1056], [8211, 1051], [8212, 1051], [8213, 1050], [8237, 1041], [8254, 1033], [8259, 1031], [8263, 1029], [8264, 1028], [8270, 1025], [8273, 1023], [8277, 1021], [8280, 1019], [8286, 1016], [8291, 1012], [8297, 1009], [8303, 1005], [8307, 1004], [8311, 1005], [8313, 1007], [8315, 1010], [8320, 1019], [8323, 1022], [8325, 1025], [8328, 1029], [8328, 1030], [8330, 1032], [8334, 1040], [8338, 1046], [8338, 1047], [8339, 1048], [8341, 1052], [8343, 1055], [8345, 1059], [8345, 1060], [8348, 1065], [8350, 1069], [8351, 1073], [8351, 1074], [8354, 1079], [8355, 1081], [8355, 1082], [8357, 1085], [8358, 1087], [8361, 1096], [8365, 1106], [8366, 1111], [8381, 1152], [8389, 1173], [8389, 1177], [8387, 1180], [8384, 1182], [8375, 1184], [8356, 1187], [8346, 1188], [8344, 1198], [8343, 1200], [8343, 1202], [8330, 1253], [8328, 1286], [8327, 1290], [8322, 1293], [8283, 1298], [8213, 1304], [8151, 1309], [8143, 1310], [8121, 1312], [8110, 1312], [8100, 1313], [8089, 1314], [8080, 1314], [8047, 1315], [8012, 1315], [7963, 1314], [7926, 1314]]"
L0005,s000052,M0005,"[[7567, 1232], [7569, 1235], [7570, 1238], [7570, 1306], [7569, 1310], [7566, 1312], [7563, 1313], [7495, 1313], [7491, 1312], [7489, 1309], [7488, 1306], [7488, 1238], [7489, 1234], [7492, 1232], [7495, 1231], [7563, 1231]]"
L0005,s000053,M0005,"[[7078, 744], [7080, 747], [7081, 750], [7080, 824], [7079, 828], [7077, 830], [7068, 836], [7064, 837], [6891, 837], [6887, 836], [6885, 833], [6884, 830], [6884, 750], [6885, 746], [6888, 744], [6891, 743], [7074, 743]]"
L0005,s000054,M0005,"[[3390, 472], [3391, 484], [3393, 496], [3398, 515], [3402, 532], [3402, 533], [3403, 534], [3405, 540], [3405, 541], [3406, 545], [3406, 550], [3407, 552], [3409, 565], [3410, 574], [3412, 581], [3416, 594], [3416, 595], [3417, 597], [3419, 603], [3419, 615], [3421, 632], [3424, 660], [3426, 679], [3430, 700], [3436, 729], [3436, 731], [3448, 767], [3448, 771], [3446, 774], [3442, 776], [3240, 803], [3238, 802], [3237, 803], [3207, 808], [3199, 810], [3194, 813], [3191, 815], [3190, 816], [3188, 817], [3183, 822], [3182, 822], [3182, 823], [3179, 826], [3179, 827], [3177, 829], [3176, 833], [3175, 834], [3173, 837], [3173, 839], [3172, 842], [3171, 844], [3171, 847], [3170, 850], [3169, 852], [3169, 855], [3168, 858], [3167, 860], [3167, 864], [3166, 866], [3166, 877], [3165, 879], [3166, 899], [3166, 906], [3167, 915], [3167, 923], [3168, 932], [3168, 941], [3169, 950], [3169, 957], [3168, 961], [3165, 963], [3159, 963], [3150, 959], [3138, 953], [3127, 948], [3115, 942], [3103, 937], [3092, 931], [3086, 929], [3080, 926], [3068, 921], [3057, 915], [3050, 912], [3045, 910], [3033, 905], [3028, 903], [3024, 901], [3014, 897], [3010, 896], [3009, 895], [3005, 893], [2990, 887], [2987, 886], [2986, 886], [2979, 884], [2978, 883], [2974, 881], [2968, 879], [2966, 879], [2963, 878], [2959, 876], [2955, 876], [2949, 874], [2947, 873], [2946, 873], [2938, 872], [2934, 870], [2933, 870], [2923, 868], [2916, 866], [2915, 866], [2907, 863], [2898, 861], [2880, 856], [2870, 854], [2862, 852], [2859, 852], [2844, 850], [2827, 848], [2793, 847], [2677, 840], [2561, 835], [2528, 834], [2496, 833], [2333, 833], [2329, 832], [2327, 829], [2326, 826], [2325, 582], [2326, 578], [2329, 576], [2332, 575], [2414, 576], [2497, 576], [2541, 575], [2587, 574], [2633, 572], [2679, 569], [2718, 567], [2757, 564], [2835, 557], [2861, 555], [2862, 555], [2880, 553], [2901, 550], [2931, 545], [2961, 539], [2969, 537], [2982, 535], [2985, 534], [2989, 533], [2991, 532], [2998, 530], [2999, 530], [3007, 529], [3014, 527], [3020, 525], [3021, 525], [3027, 524], [3040, 520], [3053, 517], [3068, 513], [3077, 510], [3082, 509], [3087, 507], [3092, 506], [3097, 504], [3102, 503], [3110, 500], [3117, 498], [3127, 495], [3163, 484], [3169, 482], [3173, 481], [3176, 480], [3178, 480], [3184, 478], [3185, 478], [3191, 477], [3196, 476], [3207, 474], [3217, 471], [3219, 471], [3227, 469], [3232, 468], [3240, 466], [3245, 465], [3249, 464], [3253, 464], [3260, 462], [3272, 460], [3277, 459], [3278, 459], [3289, 458], [3296, 457], [3299, 456], [3321, 452], [3322, 452], [3332, 451], [3336, 450], [3341, 449], [3347, 449], [3359, 447], [3370, 446], [3379, 445], [3383, 446], [3386, 448], [3387, 451], [3388, 458], [3388, 461]]"
